,text,label
16348,And our enemies are strengthened from all of this.,0
16349,So you really owe him an apology.,0
16350,"It is, though, trying to understand the heartbeat of the country.",0
16351,That's why we've got to make sure that we've got the best science and research in the world.,0
16352,We have 543 at present.,1
16353,"28 years ago, as a young man just graduated from law school, I came to this city, came clear across the country, to watch John Kennedy be nominated for the presidency of the United States, right here in Los Angeles.",1
16354,Family medical leave has let 12 million families take a little time off for the birth of a child or a family illness without losing their job.,1
16355,Muslims have to report the problems when they see them.,0
16356,The same is true of highways.,1
16357,I think that all new teachers ought to be tested in the subjects that they teach.,0
16358,That's by far the most effective and efficient way to get this budget balanced.,0
16359,"Thank you very much, Jim.",0
16360,"That's why I believe there are going to be millions of Democrats that are going to vote with us this time around, because they too want that promise kept.",0
16361,"After all, a lot of the energy is produced from the Middle East, and so I appreciate what the administration is doing.",1
16362,I don't think he would be listening to you very much anymore.,0
16363,I don't check it that often.,1
16364,So how much did you cut (inaudible)?,0
16365,"We won a majority, we didn't win the two-thirds that was necessary nor to pass that resolution, George.",1
16366,You have to tell me one time when you have stood up with the leaders of your party on one single major issue.,0
16367,He proposed more than Walter Mondale and Michael Dukakis combined.,1
16368,I want to thank Arizona State as well.,0
16369,"A President must not only assure that we're tough, but we must also be wise and smart in the exercise of that power.",0
16370,"Our schools are getting better, and our schools can be made to be even better still with the right kind of community leadership and partnership at the school level.",0
16371,I think that we're showing the proper compassion and concern.,0
16372,"We've got to reduce our deficit, but we've got to do it in a balanced way.",0
16373,"And so in order to take pressure off the borders, in order to make the borders more secure, I believe there ought to be a temporary worker card that allows a willing worker and a willing employer to mate up, so long as there's not an American willing to do that job, to join up in order to be able to fulfill the employers' needs.",0
16374,"Secondly, if you're a family of four making $50,000 in Massachusetts, you get a 50% tax cut.",1
16375,"I have helped to balance the budget for the first time in 30 years, paid down the debt.",1
16376,"When he ran for the United States Senate from Illinois, he said he would have a middle-income tax cut.",1
16377,We've been dealing with him; he's been dealing drugs to our kids.,1
16378,We don't have a comprehensive understandable foreign policy that deals with world problems or even regional problems.,1
16379,And that's why I've proposed what I think is a fair and a responsible proposal that helps protect these people who've already got no relief or actually got a tax increase.,0
16380,"And crippling sanctions are something I called for five years ago, when I was in Israel, speaking at the Herzliya Conference.",1
16381,"George, we have supply management today under the 1985 bill.",1
16382,"Secondly, any lasting peace is going to have to be a peace that's good for both sides.",0
16383,"And, no, I never proposed any $20 billion should come out of Medicare; I have proposed that the program we must treat with that particular problem.",1
16384,Whether we're going to give our families more protection for their kids against drugs and tobacco and gangs and guns.,0
16385,"We just have a big difference on where this country should be led, and in what direction it ought to go.",0
16386,"Thi- Certainly we have been speaking, I know, of whether we should have retreat or defeat.",0
16387,"And we were -- we were opposed by the administration, another area where I differed with this administration.",1
16388,They're doing it to try to influence the election for Donald Trump.,0
16389,One thing I've noted as I've traveled around the country are the tremendous number of children who come out to see the presidential candidates.,1
16390,"This manual -- several thousands of which were produced -- was distributed, ordering political assassinations, hiring of criminals, and other forms of terrorism.",1
16391,But let me tell you specifically what my plan does.,0
16392,"They said, let us win.",1
16393,"The point -- the point is -- the point is, we need to examine every agency of government.",0
16394,"Not in an election year, sir.",0
16395,But what I've also said is we can't just produce traditional source of energy.,1
16396,There were seventy votes for our position and none for theirs.,1
16397,"My plan drops the rate from 15% to 10% and increases the child credit from $500 to $1,000 to make the code more fair for everybody, not just a few, not just a handful.",1
16398,"Well, look, you know, I think that we expect presidential campaigns to be tough.",0
16399,We're now at under 285.,1
16400,"I don't want to be the world's policeman, I want to be the world's peacemaker by having a military of high morale and a military that is well-equipped.",0
16401,"They get $25,000 a year income, that makes them ineligible.",1
16402,"He has made the suggestion that what we need is to move in the direction of more government controls, a suggestion that would also mean raising prices uh - that the consumers pay for products and im- and imposing upon the farmers uh - controls on acreage even far more than they have today.",0
16403,Our rural and farm friends will have continued devastation.,0
16404,And that's because we structured the plan so that six million additional American families pay no taxes.,1
16405,That's the stuff that campaigns should be made of.,0
16406,"And that's what we need, I think, in this election.",0
16407,But we shouldn't have been there in the first place.,0
16408,And I may have to make those tough decisions.,0
16409,"What we were formerly so proud of - the strength of our country, its uh - moral integrity, the representation in foreign affairs of what our people are, what our Constitution stands for, has been gone.",0
16410,"Through our Race to the Top program, we've worked with Republican and Democratic governors to initiate major reforms, and they're having an impact right now.",1
16411,"Yes, I voted for it, supported it.",1
16412,We have a big program in my state that teaches mothers or fathers to teach their kids to get ready for school.,1
16413,People listening out there know the benefits of the tax cuts we passed.,0
16414,"The single greatest problem the world has is nuclear armament, nuclear weapons, not global warming, like you think and your -- your president thinks.",0
16415,And we're going to have to help the Pakistanis go into these areas and obtain the allegiance of the people.,0
16416,I believe we can and we ought to.,0
16417,I think that's a good investment.,0
16418,The Kerr bill provided assistance to all those who were not on Social Security.,1
16419,I don't want to see the Federal Government licensing grandmothers.,0
16420,"Again, it may not work, but if it doesn't work, then we have strengthened our ability to form alliances to impose the tough sanctions that Senator McCain just mentioned.",0
16421,And in that there are some Medicaid provisions that will be very helpful to the very kind of people we're talking about here.,0
16422,I grew up 5 blocks from Arkansas.,1
16423,"I mean, I think in general, let's talk about these issues.",0
16424,"We absolutely must, which is why I responded to your first question the way I did.",0
16425,And I'm not the one that compared the President of the United States rotting from like a dead fish from the head down.,0
16426,"Mr. President, you measure it by whether you're getting the job done.",0
16427,"The woman who bought the guns for the two boys who did that killing at Columbine said that if she had had to give her name and fill out a form there, she would not have bought those guns.",1
16428,"First of all, to channel research and development funds into areas that will provide uh large numbers of jobs.",0
16429,"Do you have what it takes?""",0
16430,The governor was for a nuclear freeze that would have locked in a thousand Soviet intermediate nuclear force weapons and zero for the West.,1
16431,You said we knew where the weapons of mass destruction were.,1
16432,I think the American people are ready for action.,0
16433,I've spelled out my position.,0
16434,And I will not go in there and suggest changes in Social Security.,0
16435,I believe we can be better.,0
16436,"That wasn't proven when Ronald Reagan said we would do SDI, which is missile defense.",1
16437,"My grandmother, she started off as a secretary in a bank.",1
16438,Put those jobs in the inner cities instead of doing diplomatic deals and shipping them to China where prison labor does the work.,0
16439,"Fourth, let me say that in Africa, Asia, Latin America, Eastern Europe, the great force on our side is the desire of people to be free.",0
16440,"Well, I'm really encouraged to know of your renewed friendship with Al D'Amato, and I know he appreciates it.",0
16441,I hear this talk about a blank check.,0
16442,But I have to confess that it was the first time that I really focused on it in a new way.,0
16443,"In addition, the jobs would not be available right now.",1
16444,"I'm doing it because all my life I've fought for a system of justice in this country, a system in which every American has a chance to achieve the fullness in life without discrimination.",0
16445,The programs will be good because the elected officials will be listening to -- I said the other night I was all ears and I would listen to any good idea.,0
16446,"And in our case, I do believe that our programs will stimulate the creative energies of a hundred and eighty million free Americans.",0
16447,"Why do they have to say we're going to be attacking Mosul within the next four to six weeks, which is what they're saying?",0
16448,"We'll be resolute, we'll be strong, and we'll wage a comprehensive war against the terrorists.",0
16449,Again we turn to the past.,0
16450,"And after we reform it, it won't be a lifetime career opportunity; good people will go serve and then go back to their homes and not become foreign lobbyists and cash in at 30,000 bucks a month and then take time off to run some president's campaign.",0
16451,I've worked on that long and hard.,1
16452,"And if you care about the future of America, if you care about your future, just don't do it.",0
16453,"I think it's not just an economic issue, I think it's a moral issue.",0
16454,They have had their chance to get something done.,0
16455,The real problem in this country is that most people are working hard and falling farther behind.,0
16456,Why have there been these safety violations?,0
16457,"Because we cut taxes on everybody -- remember, we ran up the child credit by $1,000, we reduced the marriage penalty, we created a 10 percent bracket, everybody who pays taxes got relief -- the recession was one of the shortest in our nation's history.",1
16458,We ought to help protect our kids from drugs and guns and gangs and tobacco.,0
16459,"He went to one meeting, and then we heard that he was stepping down.",1
16460,You're going to have plans...,0
16461,"The harder you work, the more you can keep.",0
16462,"You know, it's so easy now to say, hey, cut out foreign aid, we got a problem at home.",0
16463,"I thought we were going to have equal time, but maybe I just have to interrupt the other 2.",0
16464,"But in -- oh, but I do.",0
16465,And I make it plain again: I am for women's rights.,0
16466,"Or, alternatively, we can figure out, how do we make the cost of care more effective?",0
16467,"If you're going to sell a gun illegally, you need to be arrested.",0
16468,"But, again, Senator Obama has shifted on a number of occasions.",1
16469,We can lend money but we have to do it wisely.,0
16470,Now today the Secretary of State is in the Middle East and they've started negotiations and all those leaders promised me they would not quit until they resolved the issues between them and got the peace process going forward again.,1
16471,"As Commander in Chief, I will maintain the strongest military in the world, keep faith with our troops and go after those who would do us harm.",0
16472,"So in my judgment we would spend more money in this Administration on aid to education, we'd spend more money on housing, we'd spend more money and I hope more wisely on defense than this Administration has.",0
16473,... go to HillaryClinton.com and you can see it.,1
16474,"This idea of nation building is kind of a pejorative phrase, but think about the great conflict of the past century, World War II.",0
16475,"Michael Dukakis has run for sheriff, and so has George Bush.",1
16476,"Will we have equal pay for women, which is going backwards?",0
16477,And that's why it's going to be so important for us to work with homeowners to make sure that they can stay in their homes.,0
16478,I like the policies that will encourage farmers to put -- set aside land as well for conservation purposes.,0
16479,"And this president, I regret to say, has secured less nuclear material in the last two years since 9/11 than we did in the two years preceding 9/11.",1
16480,The Oregon plan is a good start if the federal government is going to continue to abandon its responsibilities.,0
16481,"I'm sure that we all accept and admire his commitment to his faith, and we are strengthened, all of us, by that fact.",0
16482,"But I couldn't completely neglect the beauty around me -- the Pacific out there on one side of the highway, shining in the sunlight, the mountains of the coast range rising on the other side.",0
16483,"I believe that the American people, if given the leadership that I would expect to give, would be willing to give this thrust to preserve the peace and the necessary restraint at home to hold the lid on spending so that we could, I think, have a long overdue and totally justified tax decrease for the middle-income people.",0
16484,They can't live in the community which they grew up in.,0
16485,"For the first time in the 20th century the President has done that in all four years and that's why I don't want to see us blow a big hole in the deficit with a tax program we can't pay for, so your interest rates will go up, and you'll have to pay back in higher interest rates what you allegedly will get in a tax cut, so I say keep working on expanding the markets.",1
16486,"... before the invasion, he supported it.",1
16487,We're going to defeat ISIS.,0
16488,"If it's a failing school, shut it down and reopen it under a new principal with a turnaround team of specialists the way Governor Jim Hunt does in North Carolina.",1
16489,"And incidentally, one of them is this.",0
16490,"He'll put liberal activists justices who will use their bench to subvert the legislature, that's what he'll do.",0
16491,"It has to be helped, has to be fixed.",0
16492,It's a very tense situation there.,0
16493,I will fight for your families and I will work every single day to make sure that America continues to be the greatest nation on earth.,0
16494,And they don't have the same capacities to attack the U.S. homeland and our allies as they did four years ago.,1
16495,"If we raise the minimum wage, which I will do over several years to $7 an hour, 9.2 million women who are trying to raise their families would earn another $3,800 a year.",1
16496,"Thank you Kerry for your question, it's an important one.",0
16497,"Medicare -- the issue of Medicare used to be called ""Mediscare.""",1
16498,And Georgia and Ukraine are both major gateways of energy into Europe.,1
16499,"The President answers that it didn't happen or, if it did, it was resolved later in a commission.",1
16500,"Well, first place, I'd like to clear up something because every 4 years, the Democrats go around and say, Republicans are going to cut Social Security and Medicare.",0
16501,We'll take the proper action at the proper time.,0
16502,Senator McCain and I actually agree on something.,1
16503,This is a difficult and sensitive matter.,0
16504,The warning signs are clear.,0
16505,Nobody called for the invasion of Pakistan.,0
16506,I would propose to save the taxpayers of this country from that kind of costly boondoggle.,0
16507,We tried six or eight years ago.,1
16508,Why should they insure somebody when the government's going to insure it for them?,0
16509,And that meant I figured out from day one I had to get along and I had to work across the aisle to get anything done.,0
16510,"Under my tax plan that he continues to criticize, I set one-third.",1
16511,"I think it's a good decision--took a little heat for it, but I think it was the correct decision to do.",0
16512,"On the international financial crises that come up, my friend, Bob Rubin, the former Secretary of Treasury is here, he's a close advisor to me and great friend in all respects.",1
16513,We've got to stop drifting.,0
16514,The point is -- the point is that we can fix our economy.,0
16515,"That's what he said the other day, and that's simply not the case.",1
16516,One thing I would like to say is I agree with what Senator Dole said.,0
16517,"I use that term with all respect, by the way.",0
16518,We have recommended that in the h- housing program we can reduce down payments and moderate monthly payments.,1
16519,"Andrea, I don't know which George Bush I'm listening to.",0
16520,It's a matter of leadership or no leadership.,0
16521,I am very careful in public life about dealing with classified information.,0
16522,And I don't intend to politicize it.,0
16523,I don't take it personally.,0
16524,We cannot cast aside these regulations.,0
16525,"And I may be better off four years from now, but I don't know.",0
16526,I would ask him to name one Republican president who led this nation into war.,0
16527,"That's the discipline we need, and I'm working for that -- to protect the American taxpayer against the big spenders.",1
16528,"So for those reasons, for the tax, for Medicare, for this board, and for people losing their insurance, this is why the American people don't want Medicare -- don't want Obamacare.",1
16529,"Well, Mr. Ford doesn't seem to put into perspective the fact that when - when uh five hundred thousand more people are out of work than there were three months ago, while we have two and a half million more people out of work than were when he took office, that this touches human beings.",1
16530,"When I'm President of the United States, I will keep my word.",0
16531,"Governor Romney says, we should replace it, I'm just going to repeal it, but -- but we can replace it with something.",1
16532,"And if you think that going into Mosul after we let the world know we're going in, and all of the people that we really wanted -- the leaders -- they're all gone.",0
16533,Japan is going to have a summit for the donors; $14 billion pledged.,1
16534,"And what's happened over the last four years has been very, very hard for America's young people.",0
16535,And I will stand up for that right.,0
16536,And we've cut them 18 times.,1
16537,That's going to be critical.,0
16538,"But it requires, I think, a recognition that politics as usual, as been practiced over the last several years, is not solving the big problems here in America.",0
16539,"Labels don't fit, ladies and gentlemen.",0
16540,And most of the law enforcement agencies in America wanted that assault weapons ban.,1
16541,"If I couldn't cut taxes and balance the budget the same time, I wouldn't look at you in the eye in your living room or wherever you might be and say that this is good for America.",0
16542,It's a totally different point of view.,0
16543,"On July twelfth of this year, we gave full permission for the release of that report.",1
16544,There was a study just a few weeks ago suggesting that in summertime the north polar ice cap will be completely gone in 50 years.,1
16545,All these other countries are looking to us.,0
16546,"And when I am re-elected, I believe one of the first things ought to be to press a new Congress not beholden to the old ways to pass financial reform legislation that modernizes the banking system, doesn't put a lot of inhibitions on it, and protects the depositors through keeping the FDIC sound.",0
16547,I have seen Communist influence and Castro influence rise in Latin America.,0
16548,I think what grows the economy is when we make sure small businesses are getting a tax credit for hiring veterans who fought for our country.,0
16549,"I see it as a security issue, I see it as an economic issue, and I see it as a human-rights issue.",0
16550,So we need to have fixed-cost contracts.,0
16551,We have to be able to make a difference.,0
16552,And the breakdown of the political process in Ukraine between Tymoshenko and Yushchenko is a very serious problem.,0
16553,"And, number three, we've got to deal with education so that our young people are competitive in a global economy.",0
16554,We ought to make one last effort.,0
16555,"Now please, folks, if you don't hear anything else I say, remember where the -- millions of people at work are our tax base.",0
16556,It's also a curious thing for him to say since right after 1993 he voted to cut the intelligence budget by $7.5 billion.,1
16557,"And then we made it plain, a second phase, take up the submarine-launched or the airborne missiles.",1
16558,We've got to lead the world now to crack down on proliferation as a whole.,0
16559,And they cry when they see what's happened.,0
16560,I think it's important for us to be training Columbians in that part of the world.,0
16561,Those are two hypo-rhetorical questions.,0
16562,"These kinds of uh - procedures, along with evacuation procedures, adequate insurance, ought to be initiated.",0
16563,China and India are graduating more graduates in technology and science than we are.,1
16564,And I hope that will happen.,0
16565,"But by speaking clearly and sending messages that we mean what we say, we've affected the world in a positive way.",0
16566,This is an issue that will require a new attitude.,0
16567,I'm worried about our country.,0
16568,"I don't know if you have to be a paperwork filler-outer, but most of it's because of the federal government.",0
16569,And at the beginning of the year I had about 2 percent.,1
16570,My intentions are to earn your vote and earn your confidence.,0
16571,I want to restore a meaningful safety net.,0
16572,"He can provide an injunction if there's a national emergency for eighty days, then the strike can go on; and there are no other powers or actions that the president could take unless he went to the Congress.",0
16573,"Now, as to my closing remarks: I've always believed that this land was placed here between the two great oceans by some divine plan.",0
16574,And that's exactly the kind of top-down economics that is not going to work if we want a strong middle class and an economy that's striving for everybody.,0
16575,More countries in Asia voted against us on that question than voted with us.,1
16576,And it is a threat not only in this region but around the world.,0
16577,Every parent I know would acquire health insurance for their children if they could.,0
16578,"Now, Joe, Senator Obama's plan, if you're a small business and you are able -- and your -- the guy that sells to you will not have his capital gains tax increase, which Senator Obama wants, if you're out there, my friend, and you've got employees, and you've got kids, if you don't get -- adopt the health care plan that Senator Obama mandates, he's going to fine you.",1
16579,I don't like to see the country's principles violated.,0
16580,I appreciate your listening tonight.,0
16581,I don't believe in the registration of handguns or the registration of the handgun owner.,0
16582,"So there are many, many heroes in this country today.",0
16583,"I think it's going to require a combination of supply management and reasonable price supports to make sure that our farmers get a decent price and I think it also is going to require an administration that understand that there are tremendous opportunities out there for the development of new uses for agricultural products, new uses which can help us to clean up our environment at the same time.",0
16584,"And what I'm concerned about is that if we continue with the policies that Mr. Bush is talking about here this evening, the flexible freeze somebody described it the other day as a kind of economic slurpee he wants to spend billions on virtually every weapons system around.",0
16585,Look at the Republicans that have endorsed me.,0
16586,We're not giving this away for nothing.,0
16587,"If I make a mistake, I admit it.",0
16588,"We differ on the Arctic National Wildlife Refuge, as I have said.",1
16589,Because has won the support of a great many people all over the state and I think it's a model for what I hope we can do across the country.,0
16590,"And we have to vote it up or down, Mr. President.",0
16591,"And if I were to ever say, ""This is the wrong war at the wrong time at the wrong place,"" the troops would wonder, how can I follow this guy?",0
16592,"As I've seen abortions sometimes used as a birth control device, for heavens sakes.",1
16593,"And so, the answer to your question is: When our general is on the ground and Ambassador Negroponte tells me that Iraq is ready to defend herself from these terrorists, that elections will have been held by then, that their stability and that they're on their way to, you know, a nation that's free; that's when.",0
16594,"On the other things that you've just said about the terrorists, I'm tempted to ask you what you would do.",0
16595,And I'd like each person to say did I jump to conclusions running down rumors that were so outrageous and so brutal.,0
16596,I think that the means that I advocate will reach that goal better than the means that he advocates.,0
16597,And Donald insulted and attacked them for weeks over their religion.,1
16598,"So, under the circumstances, what do we do?",0
16599,Some of my fellow governors who are real heroes to me.,0
16600,"I served for eight years in the House of Representatives and I served on the Intelligence Committee, specialized in looking at arms control.",1
16601,I think that we have to put more emphasis on early learning and pre-school.,0
16602,"But make no mistake about it, we should do everything we can to see that the will of the Serbian people expressed in this extraordinary election is done.",0
16603,The Vice President suggested a number of things.,1
16604,And manufacturers here in the U.S. making the same products can't compete.,1
16605,You've had your chance and it didn't work.,0
16606,"When we are weak at home economically - high unemployment, high inflation, a confused government, a wasteful defense establishment, this encourages the kind of pressure that's been put on us successfully.",0
16607,But Saddam Hussein was a unique threat.,0
16608,"But younger workers, in order to make sure the system exists tomorrow, younger workers ought to be able to take some of your own money and invest it in safe securities to get a better rate of return on that money.",0
16609,"Well, the Administration was the first major country to stand up to the abuse in Tiananmen Square.",1
16610,Convert from 19th to 21st century capitalism.,0
16611,You were offered a chance to join.,1
16612,"So far, it is only a beginning.",0
16613,"Only a few percent of small businesses make more than $250,000 a year.",1
16614,Let me make my position cl ear.,0
16615,It well describes the problem.,0
16616,"I'm going to do those things, because that's what's right in America: Help workers to transition in every respect.",0
16617,But here's the point he misses.,0
16618,And that's what I did with that vote.,0
16619,We've got them all out there.,1
16620,They want to judge it on the record itself.,0
16621,"I mean, there needs to be a wholesale effort against racial profiling, which is illiterate children.",0
16622,Because I did disagree with Ronald Reagan very strongly on trade.,1
16623,Governor Carter's answer tonight does not coincide with the answer that he gave in an interview to the Associated Press a week or so ago.,1
16624,They discover great new cures and that's great.,1
16625,Somebody went to a woman and nearly killed her.,1
16626,"You've got to have world class teachers, world class books.",0
16627,Let me give you an example.,0
16628,In the reinventing government program you just look at the numbers.,0
16629,"Now, for the people earning more than $200,000 a year, you're going to see a rollback to the level we were at with Bill Clinton, when people made a lot of money.",0
16630,"I want to correct, the all these things I voted against, they were probably part of some big package that had a lot of pork in it or a lot of things that we shouldn't have had and we probably voted no.",1
16631,"When he came home and he wanted to become a nurse, he had to start from scratch.",1
16632,This uh - administration's record on environment is very bad.,0
16633,"But I don't think these labels mean a thing and I would hope that tonight in the course of the rest of this campaign, we can have good solid disagreements on issues.",0
16634,"I want competition and I want to pool the insurance and take care of it that way and have -- oh, here's the other point.",0
16635,"Mr. President, if I heard you correctly, you said that these deficits don't have anything to do with interest rates.",1
16636,The immediate problem we have is to stimulate our economy now so that we can get rid of unemployment.,0
16637,"Now, how -- what's -- what's the best way of fixing it?",0
16638,"That, I think, in addition, would be an anti-inflationary measure that would strengthen the economy of this country.",0
16639,"I suggest to you that the core problem -- 1 country spent $400 million lobbying in 1988, our country.",1
16640,Senator Obama doesn't seem to understand there is a connected between the two.,0
16641,Uh - very few people knew who I was.,0
16642,"Now, the facts are we have to fix it.",0
16643,We still have some of that hatred inside us.,0
16644,"I know that for many of you sitting at home, parents of kids in Iraq, you want to know who's the person who could be a commander in chief who could get your kids home and get the job done and win the peace.",0
16645,"Now, in all fairness to Secretary Clinton -- yes, is that OK?",0
16646,"Here's what we'' -- give them a demonstration and then say -- ""Here's what we can do.",0
16647,He gets to decide what he wants to talk about.,0
16648,"Then you heard what I was saying, how bad it is, and you said, I can't win that debate.",1
16649,"One is we've got to have the money to be able to pay for defense, and we've got to manufacture here.",0
16650,My opponent talks about fiscal sanity.,1
16651,Let's give low income parents the same right that people of power and prestige have in America and let them go to better schools.,0
16652,"But I could give you a list of banks, I would -- if that would help you, I would give you a list of banks.",0
16653,It is -- our country has the slowest growth and jobs are a disaster.,1
16654,That's what Admiral Mullen said.,1
16655,"And I would say, I don't know whether that's kind or not, it's just an objective statement.",0
16656,"In the budget that I submitted to the Congress in January this year, I re- recommended a 50 percent cutback in the rate of growth of federal spending.",1
16657,And what we've seen over the last four years is something I don't want to see over the next four years.,0
16658,"That's a place where we can use our generosity to influence in a positive way, influence nations.",0
16659,That was precisely what I recommended and ultimately what happened.,1
16660,And this is the most important issue that our future economy is going to face.,0
16661,"I grew up in the segregated South, thankfully raised by a grandfather with almost no formal education but with a heart of gold who taught me early that all people were equal in the eyes of God.",1
16662,The NIH is doing a good job in research.,0
16663,And I had the will of the people in my state behind me.,1
16664,"But the Russians, I think we can deal with them but they've got to understand that they're facing a very firm and determined United States of America that will defend our interests and that of other countries in the world.",0
16665,"So, we thought that it would be simpler to negotiate first with those.",0
16666,I believe that we need to export more so I'll keep working for export agreements where we can sell more abroad and I believe that we must strengthen the family.,0
16667,The president said by now we'd be a 5.4 percent unemployment.,1
16668,"I have fought against -- well, one of them would be the marketing assistance program.",1
16669,"You know, my hardest -- the hardest part of the job is to know that I committed the troops in harm's way and then do the best I can to provide comfort for the loved ones who lost a son or a daughter or a husband or wife.",1
16670,They are the best workers in the world.,0
16671,"Now, I think I have to let Senator Dole speak for himself.",0
16672,"I found that, in this world, that it's important to establish good personal relationships with people so that when you have disagreements, you're able to disagree in a way that is effective.",0
16673,And that is why we are maintaining a deterrent and trying to achieve a deterrent capacity to where no one would believe that they could start such a war and escape with limited damage.,0
16674,It ought to be tried.,0
16675,"When we went in to Libya, and we were able to immediately stop the massacre there, because of the unique circumstances and the coalition that we had helped to organize.",1
16676,"I see Syria with 30,000 civilians dead, Assad still in power.",1
16677,Hillary Clinton wants to put all the miners out of business.,1
16678,I know what our needs are.,0
16679,"Our Justice Department, where our husband goes on to the back of a airplane for 39 minutes, talks to the attorney general days before a ruling is going to be made on her case.",1
16680,I've been -- but I'll nevertheless tell you that I think he has not been candid with the American people.,0
16681,"Take, for example, the ban on partial birth abortion.",0
16682,"I regret the things in my own long campaign that have been mistaken, but I'm trying to do away with those the last ten days.",0
16683,"They told you at the tax and budget summit that if you agreed to a tax increase, we could balance the budget.",1
16684,Capitalism is growing and thriving across big portions of China.,1
16685,I don't know if the vice president agrees with that.,0
16686,"Let me also note that the greatest threat that the world faces, the greatest national security threat is a nuclear Iran.",0
16687,I started off with -- my dad was a small-business man.,1
16688,"But I said if you want a trigger lock to make your gun safe, come and get one for free.",1
16689,"It's important, it's their future.",0
16690,The connection that's been made again between the deficit and the interest rates -- there is no connection between them.,1
16691,"It is a serious problem, but I don't see it as the kind of terrible, terrible problem that the S&L problem was.",0
16692,And let's give him the credit he deserves for organizing Operation Desert Storm and Desert Shield.,1
16693,Maybe I'm trying to save the money.,0
16694,You've raised them by $1 trillion under Obamacare.,1
16695,"Secondly, we need an active exploration program in America.",0
16696,We need to keep that in line.,0
16697,Russia hasn't paid any attention to ISIS.,1
16698,He puts no real assets into the Social Security system.,0
16699,"I talked to an African-American police officer in Springfield, Massachusetts not long ago who raised this question and said that in his opinion one of the biggest solutions is in the training.",1
16700,I believe strongly we should d- do so in Formosa and I believe we should meet our commitments to every country whose security we've guaranteed.,0
16701,"One percent of America, the highest one percent of income earners in America, got $89 billion of tax cut last year.",1
16702,And my plan say why don't we pass 1.3 trillion of that back to the people who pay the bills?,0
16703,"But have no doubt that Russia's behavior is certainly outside the norms of behavior that we would expect for nations which are very wealthy, as Russia has become, because of their petro dollars.",0
16704,"I think they're better off, all of us are, that we got the interest rates down and the deficit down.",1
16705,We don't have to settle for what we're going through.,0
16706,I apologize to my family.,0
16707,We had a war when we came into power in 1953.,1
16708,"The electric decontrol bill that I fought for and signed in Texas has mandatory emission standards, Mr. Vice President.",1
16709,"And as for singling people out because of race, you know, James Byrd was singled out because of his race in Texas.",1
16710,And I just think that we ought to do everything we can to respect the American family.,0
16711,"The purpose of this debate and the outcome of the election will determine three basic things: Leadership, upholding the principles of our country, and proper priorities and commitments for the future.",0
16712,"And so please, go to...",0
16713,These are people that kill women and treat women horribly.,1
16714,"I think the young people of America are especially interested in how they can serve, and that's one of the reasons why I'm interested in doubling the Peace Corps, making sure that we are creating a volunteer corps all across this country that can be involved in their community, involved in military service, so that military families and our troops are not the only ones bearing the burden of renewing America.",0
16715,"As soon as they have a change that allows the people to speak freely, they're wanting to develop some kind of blueprint that will help them be like us more, freedom, free markets, political freedom.",0
16716,But let me talk just a minute about what we've done to avoid secrecy in the Ford administration.,0
16717,"And that institution, the House of Representatives -- everyone is yelling ""Clean House!""",1
16718,But I believe that my plan is better than Senator Dole's ill-advised $550 billion scheme which I'll say again will blow a hole in the deficit.,1
16719,President Bush has taken -- he's the only president in history to do this.,1
16720,We've cut it in half.,1
16721,"There are whole or this area there are whole blocks of land that are left bare, just bulldozed down flat.",1
16722,"I do not agree with Senator McCain that we're going to be able to execute the kind of sanctions we need without some cooperation with countries like Russia and China that are, I think Senator McCain would agree, not democracies, but have extensive trade with Iran but potentially have an interest in making sure Iran doesn't have a nuclear weapon.",0
16723,"And a year later, 9/11 happened.",1
16724,And this -- I love this idea of $4 trillion in cuts.,0
16725,And they're either going to be destroyed or left frozen.,0
16726,And what I want to do is continue the tax rates -- the tax cuts that we put into place for small businesses and families.,0
16727,But there are two main focal points of this election.,0
16728,But those are not the things that count.,0
16729,"Well, nobody's gotten into the real issue yet on the savings and loan again -- nobody's got a business background, I guess.",0
16730,"Now, Senator Obama, you wanted to know one of the differences.",0
16731,That's the wrong way to go.,0
16732,One of his campaign people alleged that Prime Minister Allawi was like a puppet.,1
16733,I want to keep this expansion going.,0
16734,The European countries have a stake in not having total disorder on their doorstep.,0
16735,If I can answer the question.,0
16736,And that requires us to make some important choices.,0
16737,"There is social, economic progress, and a strategy, a strategy of going into an area, clearing and holding, and the people of the country then become allied with you.",0
16738,He is the chairman of the health committee.,1
16739,"And China's a got a lot of influence over North Korea, some ways more than we do.",1
16740,And we have to change in this country.,0
16741,So I ask you to look at that.,0
16742,"You know, this is where budgets matter, because budgets reflect choices.",1
16743,I want to say just a couple of things.,0
16744,I know what it takes to create good jobs again.,0
16745,It means a lot to a lot of people watching us tonight.,1
16746,"Nobody running can promise that, there's too much change in the world.",0
16747,"It's not only what's your philosophy and what's your position on issues, but can you get things done?",0
16748,That was a great -- I thought a great display of presidential leadership.,0
16749,And that's why proliferation is one of the centerpieces of a multi-prong strategy to make the country safer.,0
16750,"But you know, they were working pretty hard eight years ago.",0
16751,They learn to think well or poorly of themselves in the first 18 months.,1
16752,"I think it's such a great question, because energy is under siege by the Obama administration.",1
16753,We didn't ask for it.,0
16754,But it's good that we have them.,0
16755,"So, for the viewers who are watching, I am optimistic about the capacity of us to come together with a plan.",0
16756,"General Shinsheki, the Army chief of staff, said you're going to need several hundred thousand troops.",1
